ts_utc,equity,buying_power,contracts
2026-07-30T08:49:51.671276+00:00,100083.85,100083.85,1
2026-07-30T08:50:21.924499+00:00,100083.85,100083.85,1
2026-07-30T08:50:52.168225+00:00,100083.85,100083.85,1
2026-07-30T08:51:22.423533+00:00,100083.85,100083.85,1
2026-07-30T08:51:52.702423+00:00,100083.85,100083.85,1
2026-07-30T08:52:22.954802+00:00,100083.85,100083.85,1
2026-07-30T08:52:53.214631+00:00,100083.85,100083.85,1
2026-07-30T08:53:23.468027+00:00,100083.85,100083.85,1
2026-07-30T08:53:53.720026+00:00,100083.85,100083.85,1
2026-07-30T08:54:23.971024+00:00,100083.85,100083.85,1
2026-07-30T08:54:54.245014+00:00,100083.85,100083.85,1
2026-07-30T08:55:24.500789+00:00,100083.85,100083.85,1
2026-07-30T08:55:56.047402+00:00,100083.85,100083.85,1
2026-07-30T08:56:26.295703+00:00,100083.85,100083.85,1
2026-07-30T08:56:56.570459+00:00,100083.85,100083.85,1
2026-07-30T08:57:26.824186+00:00,100083.85,100083.85,1
2026-07-30T08:57:57.098561+00:00,100083.85,100083.85,1
2026-07-30T08:58:28.268673+00:00,100083.85,100083.85,1
2026-07-30T08:58:58.549365+00:00,100083.85,100083.85,1
2026-07-30T08:59:28.807328+00:00,100083.85,100083.85,1
2026-07-30T08:59:59.083390+00:00,100083.85,100083.85,1
2026-07-30T09:00:29.340353+00:00,100083.85,100083.85,1
2026-07-30T09:00:59.620652+00:00,100083.85,100083.85,1
2026-07-30T09:01:29.876565+00:00,100083.85,100083.85,1
2026-07-30T09:02:00.141789+00:00,100083.85,100083.85,1
2026-07-30T09:02:30.396875+00:00,100083.85,100083.85,1
2026-07-30T09:03:00.677912+00:00,100083.85,100083.85,1
2026-07-30T09:03:32.636721+00:00,100083.85,100083.85,1
2026-07-30T09:04:02.892127+00:00,100083.85,100083.85,1
2026-07-30T09:04:33.144772+00:00,100083.85,100083.85,1
2026-07-30T09:05:03.406871+00:00,100083.85,100083.85,1
2026-07-30T09:05:33.656993+00:00,100083.85,100083.85,1
2026-07-30T09:06:03.906993+00:00,100083.85,100083.85,1
2026-07-30T09:06:34.160636+00:00,100083.85,100083.85,1
2026-07-30T09:07:04.423280+00:00,100083.85,100083.85,1
2026-07-30T09:07:34.673038+00:00,100083.85,100083.85,1
2026-07-30T09:08:04.919777+00:00,100083.85,100083.85,1
2026-07-30T09:08:35.172772+00:00,100083.85,100083.85,1
2026-07-30T09:09:05.426008+00:00,100083.85,100083.85,1
2026-07-30T09:09:35.677375+00:00,100083.85,100083.85,1
