day,contract,arm,arm_hash,delay,cost,quantity,gross,costs,net,turnover,exposure_contract_minutes,eligible,exclusion
2023-12-06,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,23.5,2.24,21.259999999999998,2,29,True,
2023-12-07,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,74.0,2.24,71.76,2,299,True,
2023-12-08,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,12.5,2.24,10.26,2,329,True,
2023-12-11,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,139.5,2.24,137.26,2,359,True,
2023-12-12,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,60.0,2.24,57.76,2,59,True,
2023-12-13,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-0.5,2.24,-2.74,2,59,True,
2023-12-14,MNQZ23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-130.0,2.24,-132.24,2,149,True,
2023-12-18,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,9.0,2.24,6.76,2,209,True,
2023-12-19,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2023-12-20,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,161.0,2.24,158.76,2,59,True,
2023-12-21,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2023-12-22,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2023-12-27,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2023-12-28,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2023-12-29,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,7.5,2.24,5.26,2,299,True,
2024-01-03,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-04,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-05,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-72.5,2.24,-74.74,2,359,True,
2024-01-08,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,357.5,2.24,355.26,2,359,True,
2024-01-09,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-10,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,93.5,2.24,91.26,2,299,True,
2024-01-11,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-114.0,2.24,-116.24,2,329,True,
2024-01-12,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-17,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-356.5,2.24,-358.74,2,359,True,
2024-01-18,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,35.5,2.24,33.26,2,269,True,
2024-01-19,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,312.5,2.24,310.26,2,209,True,
2024-01-22,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-23,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-24,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-302.5,2.24,-304.74,2,179,True,
2024-01-25,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-26,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-01-29,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-7.0,2.24,-9.24,2,29,True,
2024-01-30,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-34.5,2.24,-36.74,2,179,True,
2024-01-31,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,268.0,2.24,265.76,2,359,True,
2024-02-01,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,148.0,2.24,145.76,2,329,True,
2024-02-02,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,243.0,2.24,240.76,2,359,True,
2024-02-05,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-143.5,2.24,-145.74,2,329,True,
2024-02-06,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-29.5,2.24,-31.740000000000002,2,359,True,
2024-02-07,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-32.5,2.24,-34.74,2,329,True,
2024-02-08,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-09,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,194.0,2.24,191.76,2,359,True,
2024-02-12,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-260.0,2.24,-262.24,2,269,True,
2024-02-13,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-14,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-15,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-184.5,2.24,-186.74,2,359,True,
2024-02-16,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,12.5,2.24,10.26,2,359,True,
2024-02-21,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-244.0,2.24,-246.24,2,89,True,
2024-02-22,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,101.5,2.24,99.26,2,209,True,
2024-02-23,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-26,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-27,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-28,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-02-29,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-01,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,374.0,2.24,371.76,2,359,True,
2024-03-04,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-05,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,265.0,2.24,262.76,2,359,True,
2024-03-06,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-07,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,124.0,2.24,121.76,2,299,True,
2024-03-08,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-99.0,4.48,-103.48,4,359,True,
2024-03-11,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-119.5,2.24,-121.74,2,359,True,
2024-03-12,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,119.0,2.24,116.76,2,299,True,
2024-03-13,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-5.5,2.24,-7.74,2,359,True,
2024-03-14,MNQH24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-128.0,2.24,-130.24,2,359,True,
2024-03-18,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-280.5,2.24,-282.74,2,329,True,
2024-03-19,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-341.5,2.24,-343.74,2,359,True,
2024-03-20,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-13.0,2.24,-15.24,2,29,True,
2024-03-21,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-22,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-25,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-26,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-27,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-03-28,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-02,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-217.0,2.24,-219.24,2,299,True,
2024-04-03,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-91.5,2.24,-93.74,2,329,True,
2024-04-04,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,225.0,2.24,222.76,2,59,True,
2024-04-05,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,173.5,2.24,171.26,2,359,True,
2024-04-08,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-09,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-292.0,2.24,-294.24,2,299,True,
2024-04-10,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-11,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,127.0,2.24,124.76,2,149,True,
2024-04-12,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,55.5,2.24,53.26,2,299,True,
2024-04-15,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,79.0,2.24,76.76,2,149,True,
2024-04-16,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-17,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,186.0,2.24,183.76,2,269,True,
2024-04-18,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,113.5,2.24,111.26,2,359,True,
2024-04-19,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,554.5,2.24,552.26,2,359,True,
2024-04-22,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-23,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,225.5,2.24,223.26,2,359,True,
2024-04-24,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-25,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-26,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,89.5,2.24,87.26,2,359,True,
2024-04-29,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-04-30,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,260.0,2.24,257.76,2,179,True,
2024-05-01,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-549.5,2.24,-551.74,2,52,True,
2024-05-02,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-03,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-06,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-07,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-08,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-09,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-10,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-107.5,2.24,-109.74,2,359,True,
2024-05-13,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-14,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,83.5,2.24,81.26,2,329,True,
2024-05-15,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,225.0,2.24,222.76,2,299,True,
2024-05-16,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-205.0,2.24,-207.24,2,299,True,
2024-05-17,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-116.5,2.24,-118.74,2,89,True,
2024-05-20,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,46.5,2.24,44.26,2,359,True,
2024-05-21,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-22,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-177.5,2.24,-179.74,2,89,True,
2024-05-23,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,34.5,2.24,32.26,2,119,True,
2024-05-24,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,86.0,2.24,83.76,2,329,True,
2024-05-29,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-05-30,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,100.0,2.24,97.76,2,299,True,
2024-05-31,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-160.5,2.24,-162.74,2,359,True,
2024-06-03,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-278.0,2.24,-280.24,2,209,True,
2024-06-04,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-05,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,219.0,2.24,216.76,2,269,True,
2024-06-06,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-35.5,2.24,-37.74,2,359,True,
2024-06-07,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-10,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-11,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-12,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,3.5,2.24,1.2599999999999998,2,359,True,
2024-06-13,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-14,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,147.5,2.24,145.26,2,359,True,
2024-06-17,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,224.5,2.24,222.26,2,209,True,
2024-06-18,MNQM24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-24,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,130.5,2.24,128.26,2,149,True,
2024-06-25,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,189.5,2.24,187.26,2,329,True,
2024-06-26,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-06-27,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-45.0,2.24,-47.24,2,359,True,
2024-06-28,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-471.0,2.24,-473.24,2,359,True,
2024-07-01,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-270.5,2.24,-272.74,2,359,True,
2024-07-02,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,286.5,2.24,284.26,2,299,True,
2024-07-08,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-07-09,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-07-10,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,96.5,2.24,94.26,2,179,True,
2024-07-11,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,582.0,2.24,579.76,2,329,True,
2024-07-12,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-58.0,2.24,-60.24,2,359,True,
2024-07-15,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-199.5,2.24,-201.74,2,329,True,
2024-07-16,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-131.0,2.24,-133.24,2,329,True,
2024-07-17,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,374.0,2.24,371.76,2,359,True,
2024-07-18,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-118.0,2.24,-120.24,2,269,True,
2024-07-19,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,60.0,2.24,57.76,2,269,True,
2024-07-22,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-07-23,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-07-24,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,596.0,2.24,593.76,2,359,True,
2024-07-25,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-549.5,2.24,-551.74,2,134,True,
2024-07-26,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-07-29,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-334.0,2.24,-336.24,2,359,True,
2024-07-30,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,303.0,2.24,300.76,2,299,True,
2024-07-31,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-123.5,2.24,-125.74,2,59,True,
2024-08-01,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,114.5,4.48,110.02,4,342,True,
2024-08-02,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,46.0,2.24,43.76,2,359,True,
2024-08-05,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-06,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-271.0,2.24,-273.24,2,299,True,
2024-08-07,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-08,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,265.5,2.24,263.26,2,329,True,
2024-08-09,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-12,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-13,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,60.5,2.24,58.26,2,179,True,
2024-08-14,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-15,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,264.0,2.24,261.76,2,359,True,
2024-08-16,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-19,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-20,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-21,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-22,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,245.0,2.24,242.76,2,239,True,
2024-08-23,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-504.5,2.24,-506.74,2,21,True,
2024-08-26,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,42.0,2.24,39.76,2,329,True,
2024-08-27,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2024-08-28,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,236.5,2.24,234.26,2,359,True,
2024-08-29,MNQU24,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-542.5,2.24,-544.74,2,283,True,
