day,contract,arm,arm_hash,delay,direction,entry_event_timestamp,entry_signal_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_signal_price,exit_signal_price,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason,entry_slope,entry_r2,entry_efficiency,entry_displacement,eligible,exclusion
2022-09-28,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-09-28T10:32:00-04:00,2022-09-28T10:30:00-04:00,2022-09-28T10:31:00-04:00,2022-09-28T16:00:00-04:00,2022-09-28T16:00:00-04:00,session_close_proxy,11407.25,11554.75,11396.5,11554.75,1,316.5,2.24,314.26,EOD_CLOSE_PROXY,2.7160177975528366,0.4503692458544915,0.12835387962291517,44.25,True,
2022-09-29,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-09-29T10:02:00-04:00,2022-09-29T10:00:00-04:00,2022-09-29T10:01:00-04:00,2022-09-29T16:00:00-04:00,2022-09-29T16:00:00-04:00,session_close_proxy,11256.5,11231.0,11246.5,11231.0,1,31.0,2.24,28.759999999999998,EOD_CLOSE_PROXY,-4.89888765294772,0.8415951084681487,0.5295275590551181,-134.5,True,
2022-09-30,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-09-30T11:32:00-04:00,2022-09-30T11:30:00-04:00,2022-09-30T11:31:00-04:00,2022-09-30T15:51:00-04:00,,intrabar_unknown_within_event_minute,11329.5,11079.5,11326.25,11079.5,1,-493.5,2.24,-495.74,CAT_STOP,1.2273081201334817,0.38156645528471966,0.11083437110834371,22.25,True,
2022-10-03,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-03T10:32:00-04:00,2022-10-03T10:30:00-04:00,2022-10-03T10:31:00-04:00,2022-10-03T16:00:00-04:00,2022-10-03T16:00:00-04:00,session_close_proxy,11205.5,11290.75,11215.0,11290.75,1,151.5,2.24,149.26,EOD_CLOSE_PROXY,1.446273637374861,0.3939064351415725,0.4071942446043165,70.75,True,
2022-10-04,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-04T10:02:00-04:00,2022-10-04T10:00:00-04:00,2022-10-04T10:01:00-04:00,2022-10-04T16:00:00-04:00,2022-10-04T16:00:00-04:00,session_close_proxy,11617.0,11643.75,11636.25,11643.75,1,15.0,2.24,12.76,EOD_CLOSE_PROXY,2.4872080088987762,0.8665689852311511,0.4934725848563969,94.5,True,
2022-10-05,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-05T10:32:00-04:00,2022-10-05T10:30:00-04:00,2022-10-05T10:31:00-04:00,2022-10-05T14:58:00-04:00,,intrabar_unknown_within_event_minute,11386.5,11636.5,11391.75,11636.5,1,-489.5,2.24,-491.74,CAT_STOP,-1.9998887652947719,0.8183132007032762,0.38315217391304346,-70.5,True,
2022-10-07,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-07T10:02:00-04:00,2022-10-07T10:00:00-04:00,2022-10-07T10:01:00-04:00,2022-10-07T16:00:00-04:00,2022-10-07T16:00:00-04:00,session_close_proxy,11225.5,11099.0,11223.75,11099.0,1,249.5,2.24,247.26,EOD_CLOSE_PROXY,-4.17285873192436,0.8703549652462302,0.3815789473684211,-101.5,True,
2022-10-10,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-10T10:02:00-04:00,2022-10-10T10:00:00-04:00,2022-10-10T10:01:00-04:00,2022-10-10T16:00:00-04:00,2022-10-10T16:00:00-04:00,session_close_proxy,11014.5,10981.25,11011.75,10981.25,1,61.0,2.24,58.76,EOD_CLOSE_PROXY,-2.107285873192436,0.5220665620003893,0.35365853658536583,-101.5,True,
2022-10-11,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-11T10:02:00-04:00,2022-10-11T10:00:00-04:00,2022-10-11T10:01:00-04:00,2022-10-11T16:00:00-04:00,2022-10-11T16:00:00-04:00,session_close_proxy,10823.5,10844.0,10815.0,10844.0,1,-58.0,2.24,-60.24,EOD_CLOSE_PROXY,-2.5844271412680757,0.833397288288921,0.34829268292682924,-89.25,True,
2022-10-13,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-13T12:02:00-04:00,2022-10-13T12:00:00-04:00,2022-10-13T12:01:00-04:00,2022-10-13T16:00:00-04:00,2022-10-13T16:00:00-04:00,session_close_proxy,11004.75,11082.5,11013.0,11082.5,1,139.0,2.24,136.76,EOD_CLOSE_PROXY,2.196329254727475,0.1803767757727278,0.1397544853635505,74.0,True,
2022-10-14,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-14T10:32:00-04:00,2022-10-14T10:30:00-04:00,2022-10-14T10:31:00-04:00,2022-10-14T16:00:00-04:00,2022-10-14T16:00:00-04:00,session_close_proxy,10920.25,10747.75,10927.0,10747.75,1,358.5,2.24,356.26,EOD_CLOSE_PROXY,-3.854060066740823,0.654866646337641,0.13134484563055993,-62.75,True,
2022-10-17,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-17T10:02:00-04:00,2022-10-17T10:00:00-04:00,2022-10-17T10:01:00-04:00,2022-10-17T16:00:00-04:00,2022-10-17T16:00:00-04:00,session_close_proxy,11074.25,11110.75,11082.75,11110.75,1,56.0,2.24,53.76,EOD_CLOSE_PROXY,1.2807563959955506,0.2183428575471027,0.18048780487804877,46.25,True,
2022-10-20,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-20T10:32:00-04:00,2022-10-20T10:30:00-04:00,2022-10-20T10:31:00-04:00,2022-10-20T14:12:00-04:00,,intrabar_unknown_within_event_minute,11311.25,11061.25,11300.25,11061.25,1,-478.0,2.24,-480.24,CAT_STOP,2.8697997775305897,0.7700866747391486,0.373134328358209,93.75,True,
2022-10-21,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-21T13:02:00-04:00,2022-10-21T13:00:00-04:00,2022-10-21T13:01:00-04:00,2022-10-21T16:00:00-04:00,2022-10-21T16:00:00-04:00,session_close_proxy,11233.5,11354.0,11238.0,11354.0,1,232.0,2.24,229.76,EOD_CLOSE_PROXY,1.8311457174638488,0.683935509653813,0.204406364749082,41.75,True,
2022-10-25,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-25T10:02:00-04:00,2022-10-25T10:00:00-04:00,2022-10-25T10:01:00-04:00,2022-10-25T16:00:00-04:00,2022-10-25T16:00:00-04:00,session_close_proxy,11649.75,11713.0,11640.5,11713.0,1,145.0,2.24,142.76,EOD_CLOSE_PROXY,4.449110122358176,0.8291152161300331,0.42857142857142855,109.5,True,
2022-10-27,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-10-27T10:02:00-04:00,2022-10-27T10:00:00-04:00,2022-10-27T10:01:00-04:00,2022-10-27T16:00:00-04:00,2022-10-27T16:00:00-04:00,session_close_proxy,11291.5,11240.0,11288.25,11240.0,1,96.5,2.24,94.26,EOD_CLOSE_PROXY,-6.764738598442714,0.8754148233760266,0.4315068493150685,-157.5,True,
2022-10-28,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-10-28T10:02:00-04:00,2022-10-28T10:00:00-04:00,2022-10-28T10:01:00-04:00,2022-10-28T16:00:00-04:00,2022-10-28T16:00:00-04:00,session_close_proxy,11321.5,11584.25,11349.0,11584.25,1,470.5,2.24,468.26,EOD_CLOSE_PROXY,1.8434371523915463,0.3216445779150245,0.274294670846395,87.5,True,
2022-11-02,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-11-02T15:32:00-04:00,2022-11-02T15:30:00-04:00,2022-11-02T15:31:00-04:00,2022-11-02T16:00:00-04:00,2022-11-02T16:00:00-04:00,session_close_proxy,11020.25,10938.75,10999.0,10938.75,1,120.5,2.24,118.26,EOD_CLOSE_PROXY,-6.750166852057842,0.7569648261041662,0.3923123856009762,-160.75,True,
2022-11-03,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-11-03T10:02:00-04:00,2022-11-03T10:00:00-04:00,2022-11-03T10:01:00-04:00,2022-11-03T16:00:00-04:00,2022-11-03T16:00:00-04:00,session_close_proxy,10727.25,10725.25,10721.75,10725.25,1,-7.0,2.24,-9.24,EOD_CLOSE_PROXY,-3.78587319243604,0.7731294003447711,0.2827172827172827,-70.75,True,
2022-11-08,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-11-08T11:32:00-05:00,2022-11-08T11:30:00-05:00,2022-11-08T11:31:00-05:00,2022-11-08T14:33:00-05:00,,intrabar_unknown_within_event_minute,11187.0,10937.0,11189.0,10937.0,1,-504.0,2.24,-506.24,CAT_STOP,2.596218020022247,0.9318735298092786,0.5407098121085595,64.75,True,
2022-11-09,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-11-09T14:02:00-05:00,2022-11-09T14:00:00-05:00,2022-11-09T14:01:00-05:00,2022-11-09T16:00:00-05:00,2022-11-09T16:00:00-05:00,session_close_proxy,10878.5,10831.5,10880.5,10831.5,1,98.0,2.24,95.76,EOD_CLOSE_PROXY,-0.7530033370411569,0.43853454273365844,0.1404109589041096,-20.5,True,
2022-11-10,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-11-10T10:02:00-05:00,2022-11-10T10:00:00-05:00,2022-11-10T10:01:00-05:00,2022-11-10T16:00:00-05:00,2022-11-10T16:00:00-05:00,session_close_proxy,11451.0,11628.25,11443.75,11628.25,1,369.0,2.24,366.76,EOD_CLOSE_PROXY,3.2054505005561733,0.4243422940145453,0.14974761637689288,66.75,True,
2022-11-11,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-11-11T10:32:00-05:00,2022-11-11T10:30:00-05:00,2022-11-11T10:31:00-05:00,2022-11-11T16:00:00-05:00,2022-11-11T16:00:00-05:00,session_close_proxy,11752.25,11848.5,11740.0,11848.5,1,217.0,2.24,214.76,EOD_CLOSE_PROXY,4.028086763070078,0.8698762556389609,0.2903225806451613,83.25,True,
2022-11-16,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-11-16T10:32:00-05:00,2022-11-16T10:30:00-05:00,2022-11-16T10:31:00-05:00,2022-11-16T16:00:00-05:00,2022-11-16T16:00:00-05:00,session_close_proxy,11751.25,11740.25,11752.75,11740.25,1,25.0,2.24,22.759999999999998,EOD_CLOSE_PROXY,-1.5567296996662958,0.5839869730947571,0.22522522522522523,-37.5,True,
2022-11-23,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-11-23T10:02:00-05:00,2022-11-23T10:00:00-05:00,2022-11-23T10:01:00-05:00,2022-11-23T16:00:00-05:00,2022-11-23T16:00:00-05:00,session_close_proxy,11833.5,11868.25,11820.0,11868.25,1,96.5,2.24,94.26,EOD_CLOSE_PROXY,2.9796440489432703,0.8838660354721832,0.44866385372714485,79.75,True,
2022-11-29,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-11-29T11:32:00-05:00,2022-11-29T11:30:00-05:00,2022-11-29T11:31:00-05:00,2022-11-29T16:00:00-05:00,2022-11-29T16:00:00-05:00,session_close_proxy,11489.75,11523.0,11489.75,11523.0,1,-66.5,2.24,-68.74,EOD_CLOSE_PROXY,-3.453781979977753,0.7842154633756572,0.47885714285714287,-104.75,True,
2022-11-30,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-11-30T14:02:00-05:00,2022-11-30T14:00:00-05:00,2022-11-30T14:01:00-05:00,2022-11-30T16:00:00-05:00,2022-11-30T16:00:00-05:00,session_close_proxy,11753.5,12052.0,11783.0,12052.0,1,538.0,2.24,535.76,EOD_CLOSE_PROXY,3.771635150166852,0.677686455403353,0.32615579480683976,128.75,True,
2022-12-01,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-12-01T10:02:00-05:00,2022-12-01T10:00:00-05:00,2022-12-01T10:01:00-05:00,2022-12-01T10:32:00-05:00,2022-12-01T10:31:00-05:00,bar_open,12115.25,11963.75,12100.25,11948.0,1,-304.5,2.24,-306.74,REVERSAL,2.6795328142380423,0.8321843040192382,0.369284876905041,78.75,True,
2022-12-01,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-01T10:32:00-05:00,2022-12-01T10:30:00-05:00,2022-12-01T10:31:00-05:00,2022-12-01T16:00:00-05:00,2022-12-01T16:00:00-05:00,session_close_proxy,11963.75,12059.75,11948.0,12059.75,1,-223.5,2.24,-225.74,EOD_CLOSE_PROXY,-5.340711902113459,0.843904815232375,0.4634974533106961,-136.5,True,
2022-12-05,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-05T13:02:00-05:00,2022-12-05T13:00:00-05:00,2022-12-05T13:01:00-05:00,2022-12-05T16:00:00-05:00,2022-12-05T16:00:00-05:00,session_close_proxy,11820.0,11802.25,11827.0,11802.25,1,49.5,2.24,47.26,EOD_CLOSE_PROXY,-1.0666295884315906,0.7774942637739244,0.36465324384787473,-40.75,True,
2022-12-06,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-06T10:02:00-05:00,2022-12-06T10:00:00-05:00,2022-12-06T10:01:00-05:00,2022-12-06T16:00:00-05:00,2022-12-06T16:00:00-05:00,session_close_proxy,11664.75,11562.5,11664.25,11562.5,1,203.5,2.24,201.26,EOD_CLOSE_PROXY,-4.206006674082314,0.9321344908634303,0.6229885057471264,-135.5,True,
2022-12-08,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-12-08T10:32:00-05:00,2022-12-08T10:30:00-05:00,2022-12-08T10:31:00-05:00,2022-12-08T16:00:00-05:00,2022-12-08T16:00:00-05:00,session_close_proxy,11648.75,11645.75,11637.75,11645.75,1,16.0,2.24,13.76,EOD_CLOSE_PROXY,1.0199110122358175,0.33559649283846377,0.19548872180451127,39.0,True,
2022-12-14,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-12-14T10:02:00-05:00,2022-12-14T10:00:00-05:00,2022-12-14T10:01:00-05:00,2022-12-14T14:35:00-05:00,,intrabar_unknown_within_event_minute,11890.25,11640.25,11887.25,11640.25,1,-494.0,2.24,-496.24,CAT_STOP,1.1884315906562848,0.4664202544903176,0.29662077596996245,59.25,True,
2022-12-15,MNQZ22,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-15T10:02:00-05:00,2022-12-15T10:00:00-05:00,2022-12-15T10:01:00-05:00,2022-12-15T16:00:00-05:00,2022-12-15T16:00:00-05:00,session_close_proxy,11463.0,11348.25,11447.5,11348.25,1,198.5,2.24,196.26,EOD_CLOSE_PROXY,-2.7461624026696327,0.7466715866433762,0.40218303946263645,-119.75,True,
2022-12-19,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-19T10:02:00-05:00,2022-12-19T10:00:00-05:00,2022-12-19T10:01:00-05:00,2022-12-19T16:00:00-05:00,2022-12-19T16:00:00-05:00,session_close_proxy,11268.75,11188.25,11258.75,11188.25,1,141.0,2.24,138.76,EOD_CLOSE_PROXY,-2.3048943270300333,0.7618216304354445,0.29107981220657275,-62.0,True,
2022-12-21,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-12-21T10:32:00-05:00,2022-12-21T10:30:00-05:00,2022-12-21T10:31:00-05:00,2022-12-21T16:00:00-05:00,2022-12-21T16:00:00-05:00,session_close_proxy,11292.25,11336.5,11292.25,11336.5,1,88.5,2.24,86.26,EOD_CLOSE_PROXY,1.418242491657397,0.5716845447665314,0.3201820940819423,52.75,True,
2022-12-22,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-22T10:02:00-05:00,2022-12-22T10:00:00-05:00,2022-12-22T10:01:00-05:00,2022-12-22T16:00:00-05:00,2022-12-22T16:00:00-05:00,session_close_proxy,11123.25,11055.25,11111.75,11055.25,1,113.0,2.24,110.76,EOD_CLOSE_PROXY,-1.8875417130144605,0.5011337338569524,0.28937007874015747,-73.5,True,
2022-12-23,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2022-12-23T10:02:00-05:00,2022-12-23T10:00:00-05:00,2022-12-23T10:01:00-05:00,2022-12-23T16:00:00-05:00,2022-12-23T16:00:00-05:00,session_close_proxy,10939.0,11079.5,10977.0,11079.5,1,-205.0,2.24,-207.24,EOD_CLOSE_PROXY,-2.4299777530589544,0.4410557660815659,0.17360285374554102,-73.0,True,
2022-12-29,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2022-12-29T10:02:00-05:00,2022-12-29T10:00:00-05:00,2022-12-29T10:01:00-05:00,2022-12-29T16:00:00-05:00,2022-12-29T16:00:00-05:00,session_close_proxy,10963.25,11032.25,10977.25,11032.25,1,110.0,2.24,107.76,EOD_CLOSE_PROXY,3.0347052280311457,0.7209509368194225,0.38134592680047225,80.75,True,
2023-01-05,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-01-05T10:02:00-05:00,2023-01-05T10:00:00-05:00,2023-01-05T10:01:00-05:00,2023-01-05T16:00:00-05:00,2023-01-05T16:00:00-05:00,session_close_proxy,10868.0,10820.25,10865.5,10820.25,1,90.5,2.24,88.26,EOD_CLOSE_PROXY,-0.7739154616240267,0.09384968250047454,0.1813773035887488,-46.75,True,
2023-01-06,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-06T11:02:00-05:00,2023-01-06T11:00:00-05:00,2023-01-06T11:01:00-05:00,2023-01-06T16:00:00-05:00,2023-01-06T16:00:00-05:00,session_close_proxy,10986.5,11114.25,10984.25,11114.25,1,260.0,2.24,257.76,EOD_CLOSE_PROXY,2.3087875417130146,0.795865228029889,0.45481481481481484,76.75,True,
2023-01-09,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-09T10:02:00-05:00,2023-01-09T10:00:00-05:00,2023-01-09T10:01:00-05:00,2023-01-09T16:00:00-05:00,2023-01-09T16:00:00-05:00,session_close_proxy,11310.5,11187.75,11316.5,11187.75,1,-257.5,2.24,-259.74,EOD_CLOSE_PROXY,3.614738598442714,0.8015452272770186,0.4218566392479436,89.75,True,
2023-01-11,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-11T15:32:00-05:00,2023-01-11T15:30:00-05:00,2023-01-11T15:31:00-05:00,2023-01-11T16:00:00-05:00,2023-01-11T16:00:00-05:00,session_close_proxy,11441.75,11475.75,11437.5,11475.75,1,76.5,2.24,74.26,EOD_CLOSE_PROXY,0.9190767519466073,0.7497843038246499,0.24745762711864408,18.25,True,
2023-01-12,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-01-12T10:02:00-05:00,2023-01-12T10:00:00-05:00,2023-01-12T10:01:00-05:00,2023-01-12T16:00:00-05:00,2023-01-12T16:00:00-05:00,session_close_proxy,11358.0,11531.5,11380.5,11531.5,1,-302.0,2.24,-304.24,EOD_CLOSE_PROXY,-5.628309232480534,0.8002355077187737,0.42243116185359303,-157.25,True,
2023-01-18,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-01-18T13:02:00-05:00,2023-01-18T13:00:00-05:00,2023-01-18T13:01:00-05:00,2023-01-18T16:00:00-05:00,2023-01-18T16:00:00-05:00,session_close_proxy,11513.25,11479.5,11509.75,11479.5,1,60.5,2.24,58.26,EOD_CLOSE_PROXY,-0.36662958843159066,0.18888310167308747,0.0975609756097561,-10.0,True,
2023-01-20,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-20T10:32:00-05:00,2023-01-20T10:30:00-05:00,2023-01-20T10:31:00-05:00,2023-01-20T16:00:00-05:00,2023-01-20T16:00:00-05:00,session_close_proxy,11487.0,11675.75,11495.25,11675.75,1,361.0,2.24,358.76,EOD_CLOSE_PROXY,0.6576751946607341,0.19365022508327742,0.3089887640449438,55.0,True,
2023-01-23,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-23T10:02:00-05:00,2023-01-23T10:00:00-05:00,2023-01-23T10:01:00-05:00,2023-01-23T16:00:00-05:00,2023-01-23T16:00:00-05:00,session_close_proxy,11801.0,11931.75,11824.0,11931.75,1,215.5,2.24,213.26,EOD_CLOSE_PROXY,4.925417130144605,0.9333871819706415,0.38995433789954337,106.75,True,
2023-01-25,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-01-25T10:02:00-05:00,2023-01-25T10:00:00-05:00,2023-01-25T10:01:00-05:00,2023-01-25T14:18:00-05:00,,intrabar_unknown_within_event_minute,11624.25,11874.25,11633.25,11874.25,1,-482.0,2.24,-484.24,CAT_STOP,-1.8878754171301446,0.46475554086110693,0.25731584258324924,-63.75,True,
2023-01-27,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-27T10:32:00-05:00,2023-01-27T10:30:00-05:00,2023-01-27T10:31:00-05:00,2023-01-27T16:00:00-05:00,2023-01-27T16:00:00-05:00,session_close_proxy,12167.25,12223.0,12173.0,12223.0,1,100.0,2.24,97.76,EOD_CLOSE_PROXY,0.1196329254727475,0.004607652837338405,0.26024096385542167,54.0,True,
2023-01-31,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-01-31T10:32:00-05:00,2023-01-31T10:30:00-05:00,2023-01-31T10:31:00-05:00,2023-01-31T16:00:00-05:00,2023-01-31T16:00:00-05:00,session_close_proxy,12059.0,12153.75,12061.75,12153.75,1,184.0,2.24,181.76,EOD_CLOSE_PROXY,1.8441045606229143,0.7318163392959501,0.33767643865363733,77.75,True,
2023-02-01,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-02-01T15:02:00-05:00,2023-02-01T15:00:00-05:00,2023-02-01T15:01:00-05:00,2023-02-01T16:00:00-05:00,2023-02-01T16:00:00-05:00,session_close_proxy,12340.0,12420.25,12357.75,12420.25,1,125.0,2.24,122.76,EOD_CLOSE_PROXY,10.406284760845384,0.7954528444272804,0.33673903788846316,197.75,True,
2023-02-02,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-02-02T11:02:00-05:00,2023-02-02T11:00:00-05:00,2023-02-02T11:01:00-05:00,2023-02-02T16:00:00-05:00,2023-02-02T16:00:00-05:00,session_close_proxy,12804.25,12855.0,12793.75,12855.0,1,122.5,2.24,120.26,EOD_CLOSE_PROXY,0.8624026696329254,0.4473786339293335,0.22748091603053436,37.25,True,
2023-02-07,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-02-07T13:02:00-05:00,2023-02-07T13:00:00-05:00,2023-02-07T13:01:00-05:00,2023-02-07T13:33:00-05:00,,intrabar_unknown_within_event_minute,12742.25,12492.25,12757.0,12492.25,1,-529.5,2.24,-531.74,CAT_STOP,8.873637374860957,0.9148356808908019,0.4662613981762918,191.75,True,
2023-02-07,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-02-07T14:32:00-05:00,2023-02-07T14:30:00-05:00,2023-02-07T14:31:00-05:00,2023-02-07T16:00:00-05:00,2023-02-07T16:00:00-05:00,session_close_proxy,12633.25,12772.25,12632.0,12772.25,1,280.5,2.24,278.26,EOD_CLOSE_PROXY,3.2266407119021134,0.6964933623462108,0.4086629001883239,108.5,True,
2023-02-08,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-02-08T11:02:00-05:00,2023-02-08T11:00:00-05:00,2023-02-08T11:01:00-05:00,2023-02-08T16:00:00-05:00,2023-02-08T16:00:00-05:00,session_close_proxy,12610.5,12543.5,12599.0,12543.5,1,111.0,2.24,108.76,EOD_CLOSE_PROXY,-0.008008898776418243,4.532281872693059e-05,0.1296043656207367,-23.75,True,
2023-02-13,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-02-13T10:02:00-05:00,2023-02-13T10:00:00-05:00,2023-02-13T10:01:00-05:00,2023-02-13T16:00:00-05:00,2023-02-13T16:00:00-05:00,session_close_proxy,12461.0,12544.5,12463.0,12544.5,1,163.0,2.24,160.76,EOD_CLOSE_PROXY,2.696440489432703,0.7795054231875055,0.2833186231244484,80.25,True,
2023-02-17,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-02-17T10:02:00-05:00,2023-02-17T10:00:00-05:00,2023-02-17T10:01:00-05:00,2023-02-17T16:00:00-05:00,2023-02-17T16:00:00-05:00,session_close_proxy,12328.75,12391.75,12337.0,12391.75,1,-109.5,2.24,-111.74,EOD_CLOSE_PROXY,-3.532869855394883,0.8256628231357231,0.23686818632309217,-59.75,True,
2023-03-01,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2023-03-01T10:32:00-05:00,2023-03-01T10:30:00-05:00,2023-03-01T10:31:00-05:00,2023-03-01T16:00:00-05:00,2023-03-01T16:00:00-05:00,session_close_proxy,11970.5,11965.25,11963.25,11965.25,1,-4.0,2.24,-6.24,EOD_CLOSE_PROXY,-2.007563959955506,0.4828085749444266,0.3910761154855643,-74.5,True,
2023-03-02,MNQH23,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2023-03-02T15:32:00-05:00,2023-03-02T15:30:00-05:00,2023-03-02T15:31:00-05:00,2023-03-02T16:00:00-05:00,2023-03-02T16:00:00-05:00,session_close_proxy,12051.0,12066.0,12055.25,12066.0,1,21.5,2.24,19.259999999999998,EOD_CLOSE_PROXY,0.7017241379310345,0.40209001048072074,0.09898989898989899,12.25,True,
