mark_id,trade_id,day,contract,mark_timestamp,entry_event_timestamp,entry_fill_timestamp,entry_fill,position_age_minutes,direction,signal_price,current_gross,current_net,mfe,mae,giveback,prior_mark_net_change,completed_bar_coverage,decision_reason,decision_target,decision_vwap,decision_upper,decision_lower,decision_sigma,reversal_mark_exiting_leg,final_outcome,final_net,final_exit_reason,candidate_return,top_5pct_trade
A-delay2-0009-1630,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T11:30:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,59.0,-1,13430.5,-41.0,-42.12,38.0,78.5,79.0,-8.0,59,HOLD,-1,13459.699919926472,13602.612880917715,13376.387119082285,0.0052739311532724,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1700,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T12:00:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,89.0,-1,13470.25,-120.5,-121.62,38.0,129.0,158.5,-79.5,89,HOLD,-1,13458.724932870564,13611.81307055165,13367.18692944835,0.0059538527890365,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1730,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T12:30:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,119.0,-1,13472.5,-125.0,-126.12,38.0,143.0,163.0,-4.5,119,HOLD,-1,13459.56255425023,13626.541334756124,13352.458665243876,0.0070423157325541,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1800,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T13:00:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,149.0,-1,13481.25,-142.5,-143.62,38.0,165.0,180.5,-17.5,149,HOLD,-1,13460.73532245884,13625.99638922442,13353.00361077558,0.007002042621666,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1830,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T13:30:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,179.0,-1,13473.5,-127.0,-128.12,38.0,165.0,165.0,15.5,179,HOLD,-1,13461.358895953992,13618.139746111614,13360.860253888384,0.0064214131075558,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1900,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T14:00:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,209.0,-1,13488.0,-156.0,-157.12,38.0,173.0,194.0,-29.0,209,HOLD,-1,13462.298093636253,13628.10622608685,13350.89377391315,0.0071579659001827,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-1930,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T14:30:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,239.0,-1,13485.75,-151.5,-152.62,38.0,173.0,189.5,4.5,239,HOLD,-1,13463.023884092545,13633.028460591398,13345.971539408602,0.0075217338081403,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-2000,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T15:00:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,269.0,-1,13450.5,-81.0,-82.12,38.0,173.0,119.0,70.5,269,HOLD,-1,13463.421065380562,13644.301378495054,13334.698621504947,0.0083548362860085,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0009-2030,A-delay2-0009,2021-02-03,MNQH21,2021-02-03T15:30:00-05:00,2021-02-03T10:32:00-05:00,2021-02-03T10:31:00-05:00,13410.0,299.0,-1,13414.25,-8.5,-9.620000000000001,38.0,173.0,46.5,72.5,299,HOLD,-1,13461.392199449534,13641.308652480808,13337.69134751919,0.0081336648484663,False,WIN,40.26,EOD_CLOSE_PROXY,,False
A-delay2-0010-1600,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T11:00:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,29.0,-1,13607.25,-10.0,-11.120000000000001,170.0,47.0,180.0,,29,HOLD,-1,13646.693019201388,13791.450116531474,13631.799883468526,0.0035436951506412,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1630,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T11:30:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,59.0,-1,13595.0,14.5,13.379999999999999,170.0,59.0,155.5,24.5,59,HOLD,-1,13639.116873643055,13812.202262566076,13611.047737433924,0.0050537383395662,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1700,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T12:00:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,89.0,-1,13614.0,-23.5,-24.62,170.0,79.0,193.5,-38.0,89,HOLD,-1,13636.169735129342,13815.726762451248,13607.52323754875,0.0053102008296191,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1730,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T12:30:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,119.0,-1,13619.25,-34.0,-35.12,170.0,79.0,204.0,-10.499999999999996,119,HOLD,-1,13632.762489927152,13824.29123832641,13598.958761673588,0.0059334003984946,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1800,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T13:00:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,149.0,-1,13627.0,-49.5,-50.62,170.0,79.0,219.5,-15.5,149,HOLD,-1,13632.169480255154,13829.505692243203,13593.744307756797,0.0063128334753382,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1830,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T13:30:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,179.0,-1,13637.75,-71.0,-72.12,170.0,79.0,241.0,-21.500000000000007,179,HOLD,-1,13632.14793044851,13821.07512701525,13602.17487298475,0.0056993780004184,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1900,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T14:00:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,209.0,-1,13622.75,-41.0,-42.12,170.0,82.5,211.0,30.000000000000007,209,HOLD,-1,13631.976086653603,13829.113736327492,13594.13626367251,0.0062843125522541,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-1930,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T14:30:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,239.0,-1,13668.75,-133.0,-134.12,170.0,133.5,303.0,-92.0,239,HOLD,-1,13632.263814243155,13832.55919017376,13590.69080982624,0.0065350232066916,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-2000,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T15:00:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,269.0,-1,13681.0,-157.5,-158.62,170.0,174.0,327.5,-24.5,269,HOLD,-1,13634.177194957168,13844.228774650885,13579.021225349115,0.0073841679904592,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0010-2030,A-delay2-0010,2021-02-10,MNQH21,2021-02-10T15:30:00-05:00,2021-02-10T10:32:00-05:00,2021-02-10T10:31:00-05:00,13602.25,299.0,-1,13663.0,-121.5,-122.62,170.0,185.0,291.5,36.0,299,HOLD,-1,13635.703570086836,13842.959137360518,13580.290862639482,0.0072917820203756,False,LOSS,-98.74,EOD_CLOSE_PROXY,,False
A-delay2-0011-1630,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T11:30:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,29.0,-1,13331.25,-40.5,-41.62,58.5,70.0,99.0,,29,HOLD,-1,13366.751398411709,13632.974004286412,13335.775995713586,0.0041053715651784,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1700,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T12:00:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,59.0,-1,13322.5,-23.0,-24.12,58.5,85.0,81.5,17.499999999999996,59,HOLD,-1,13363.047281521358,13631.063984993834,13337.686015006166,0.0039627343497438,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1730,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T12:30:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,89.0,-1,13295.5,31.0,29.88,64.0,85.0,33.0,54.0,89,HOLD,-1,13357.077343621137,13647.841094857396,13320.908905142604,0.0052156223406005,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1800,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T13:00:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,119.0,-1,13337.25,-52.5,-53.62,64.0,85.0,116.5,-83.5,119,HOLD,-1,13354.550247524752,13656.035329596802,13312.714670403198,0.0058275548118516,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1830,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T13:30:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,149.0,-1,13363.25,-104.5,-105.62,64.0,107.5,168.5,-52.00000000000001,149,HOLD,-1,13353.70001049596,13651.034330891513,13317.71566910849,0.0054540881497683,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1900,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T14:00:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,179.0,-1,13368.25,-114.5,-115.62,64.0,149.5,178.5,-10.0,179,HOLD,-1,13354.383802272643,13653.739422245855,13315.010577754145,0.0056561000874375,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-1930,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T14:30:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,209.0,-1,13353.5,-85.0,-86.12,64.0,149.5,149.0,29.5,209,HOLD,-1,13354.641070572798,13654.775592356971,13313.97440764303,0.0057334796301155,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-2000,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T15:00:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,239.0,-1,13331.0,-40.0,-41.12,64.0,149.5,104.0,45.00000000000001,239,HOLD,-1,13353.957261828968,13658.381049134248,13310.368950865752,0.0060027294314544,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0011-2030,A-delay2-0011,2021-02-22,MNQH21,2021-02-22T15:30:00-05:00,2021-02-22T11:02:00-05:00,2021-02-22T11:01:00-05:00,13311.0,269.0,-1,13254.0,114.0,112.88,114.5,149.5,0.5,154.0,269,HOLD,-1,13349.564697610924,13658.889487663448,13309.860512336552,0.0060406988154844,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0012-1530,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T10:30:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,29.0,-1,13025.25,-285.0,-286.12,6.0,290.0,291.0,,29,HOLD,-1,12902.551559985624,13272.429617660426,12955.320382339574,0.0035135464703042,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1600,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T11:00:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,59.0,-1,13075.0,-384.5,-385.62,6.0,434.0,390.5,-99.5,59,HOLD,-1,12941.501007873683,13268.74002484806,12959.00997515194,0.0032297534688148,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1630,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T11:30:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,89.0,-1,13029.0,-292.5,-293.62,6.0,473.0,298.5,92.0,89,HOLD,-1,12964.440267709617,13276.016016289288,12951.733983710712,0.0037894020682475,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1700,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T12:00:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,119.0,-1,12976.0,-186.5,-187.62,6.0,473.0,192.5,106.0,119,HOLD,-1,12969.912932600802,13277.33605843797,12950.41394156203,0.0038909359616929,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1730,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T12:30:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,149.0,-1,13002.5,-239.5,-240.62,6.0,473.0,245.5,-53.0,149,HOLD,-1,12968.19599828166,13289.299494330398,12938.4505056696,0.004811129476994,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1800,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T13:00:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,179.0,-1,12900.25,-35.0,-36.12,6.0,473.0,41.0,204.5,179,HOLD,-1,12964.32283757832,13288.268332038817,12939.481667961183,0.004731815401801,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1830,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T13:30:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,209.0,-1,13043.5,-321.5,-322.62,6.0,473.0,327.5,-286.5,209,HOLD,-1,12965.712912805444,13287.0284504856,12940.7215495144,0.0046364472337203,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1900,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T14:00:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,239.0,-1,13046.0,-326.5,-327.62,6.0,473.0,332.5,-5.0,239,HOLD,-1,12970.580336989124,13286.085204072577,12941.664795927423,0.0045638953982443,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-1930,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T14:30:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,269.0,-1,13085.25,-405.0,-406.12,6.0,473.0,411.0,-78.5,269,HOLD,-1,12975.010246055032,13291.124481521889,12936.625518478111,0.0049515023091984,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0012-2000,A-delay2-0012,2021-02-23,MNQH21,2021-02-23T15:00:00-05:00,2021-02-23T10:02:00-05:00,2021-02-23T10:01:00-05:00,12882.75,299.0,-1,13128.25,-491.0,-492.12,6.0,491.5,497.0,-86.0,299,HOLD,-1,12981.257478564485,13294.910387794867,12932.839612205133,0.0052427034685691,False,LOSS,-508.24,CAT_STOP,,False
A-delay2-0013-1530,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T10:30:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,29.0,-1,13080.5,-76.5,-77.62,168.5,105.5,245.0,,29,HOLD,-1,13041.276298933411,13234.15781446721,13029.09218553279,0.0034730058103338,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1600,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T11:00:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,59.0,-1,13106.0,-127.5,-128.62,168.5,151.0,296.0,-51.0,59,HOLD,-1,13049.813079135498,13234.700830404196,13028.549169595804,0.0035145382541738,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1630,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T11:30:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,89.0,-1,13160.25,-236.0,-237.12,168.5,290.5,404.5,-108.5,89,HOLD,-1,13064.174575153567,13232.845864441835,13030.404135558165,0.0033726616269712,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1700,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T12:00:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,119.0,-1,13183.25,-282.0,-283.12,168.5,309.5,450.5,-46.0,119,HOLD,-1,13076.839443661222,13232.508811362815,13030.741188637185,0.0033468822029764,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1730,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T12:30:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,149.0,-1,13231.0,-377.5,-378.62,168.5,378.5,546.0,-95.5,149,HOLD,-1,13087.233571637891,13238.12895553542,13025.12104446458,0.0037767375834962,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1800,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T13:00:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,179.0,-1,13207.75,-331.0,-332.12,168.5,423.0,499.5,46.5,179,HOLD,-1,13098.477384458669,13243.237397842233,13020.012602157767,0.0041674555694083,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1830,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T13:30:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,209.0,-1,13232.0,-379.5,-380.62,168.5,423.0,548.0,-48.5,209,HOLD,-1,13108.73357366754,13237.949387330857,13025.300612669143,0.0037630033523924,False,LOSS,-414.24,REVERSAL,,False
A-delay2-0013-1900,A-delay2-0013,2021-02-24,MNQH21,2021-02-24T14:00:00-05:00,2021-02-24T10:02:00-05:00,2021-02-24T10:01:00-05:00,13042.25,239.0,-1,13252.25,-420.0,-421.12,168.5,449.5,588.5,-40.5,239,REVERSAL,1,13120.138817560535,13236.572141577104,13026.677858422896,0.003657665040889,True,LOSS,-414.24,REVERSAL,,False
A-delay2-0014-1930,A-delay2-0014,2021-02-24,MNQH21,2021-02-24T14:30:00-05:00,2021-02-24T14:02:00-05:00,2021-02-24T14:01:00-05:00,13248.25,29.0,1,13238.5,-19.5,-20.62,18.5,80.0,38.0,,29,HOLD,1,13128.051047887851,13244.727673899592,13018.52232610041,0.0042814389766025,False,WIN,90.26,EOD_CLOSE_PROXY,,False
A-delay2-0014-2000,A-delay2-0014,2021-02-24,MNQH21,2021-02-24T15:00:00-05:00,2021-02-24T14:02:00-05:00,2021-02-24T14:01:00-05:00,13248.25,59.0,1,13234.75,-27.0,-28.12,25.5,80.0,52.5,-7.5,59,HOLD,1,13134.688966425136,13252.196244546009,13011.053755453991,0.00485267081311,False,WIN,90.26,EOD_CLOSE_PROXY,,False
A-delay2-0014-2030,A-delay2-0014,2021-02-24,MNQH21,2021-02-24T15:30:00-05:00,2021-02-24T14:02:00-05:00,2021-02-24T14:01:00-05:00,13248.25,89.0,1,13274.0,51.5,50.38,53.0,80.0,1.5,78.5,89,HOLD,1,13140.261712941912,13271.313552319249,12991.936447680751,0.0063148535178589,False,WIN,90.26,EOD_CLOSE_PROXY,,False
A-delay2-0015-1630,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T11:30:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,29.0,-1,13101.0,41.5,40.38,72.5,92.0,31.0,,29,HOLD,-1,13165.451362894712,13339.75336976132,13135.74663023868,0.0034332273546256,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1700,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T12:00:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,59.0,-1,12989.25,265.0,263.88,275.5,92.0,10.5,223.5,59,HOLD,-1,13141.94575052476,13339.095461525463,13136.404538474531,0.0033833139765924,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1730,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T12:30:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,89.0,-1,12945.0,353.5,352.38,367.5,92.0,14.0,88.5,89,HOLD,-1,13114.240815320614,13347.900204031232,13127.599795968768,0.0040513014210783,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1800,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T13:00:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,119.0,-1,12851.5,540.5,539.38,576.0,92.0,35.5,187.0,119,HOLD,-1,13088.60372754895,13351.37601595873,13124.12398404127,0.0043150000727356,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1830,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T13:30:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,149.0,-1,12937.25,369.0,367.88,642.5,92.0,273.5,-171.5,149,HOLD,-1,13065.032703141867,13349.201432741917,13126.298567258083,0.0041500214507181,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1900,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T14:00:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,179.0,-1,12908.5,426.5,425.38,642.5,92.0,216.0,57.5,179,HOLD,-1,13054.728768689369,13347.067664708058,13128.43233529194,0.0039881393451225,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-1930,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T14:30:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,209.0,-1,13013.5,216.5,215.38,642.5,92.0,426.0,-210.0,209,HOLD,-1,13051.446451770124,13354.369998388644,13121.130001611356,0.0045421438728961,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-2000,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T15:00:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,239.0,-1,12907.5,428.5,427.38,642.5,92.0,214.0,212.0,239,HOLD,-1,13045.044856344732,13360.36014193038,13115.13985806962,0.0049965967627933,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0015-2030,A-delay2-0015,2021-02-25,MNQH21,2021-02-25T15:30:00-05:00,2021-02-25T11:02:00-05:00,2021-02-25T11:01:00-05:00,13121.75,269.0,-1,12826.5,590.5,589.38,642.5,92.0,52.0,162.0,269,HOLD,-1,13027.72667378284,13383.0236801209,13092.4763198791,0.0067160063819816,False,WIN,588.76,EOD_CLOSE_PROXY,,True
A-delay2-0016-1600,A-delay2-0016,2021-02-26,MNQH21,2021-02-26T11:00:00-05:00,2021-02-26T10:32:00-05:00,2021-02-26T10:31:00-05:00,12774.75,29.0,-1,12958.5,-367.5,-368.62,33.0,406.5,400.5,,29,HOLD,-1,12889.32933780246,12991.73119670359,12786.51880329641,0.0030675723211541,False,LOSS,-474.24,CAT_STOP,,False
A-delay2-0016-1630,A-delay2-0016,2021-02-26,MNQH21,2021-02-26T11:30:00-05:00,2021-02-26T10:32:00-05:00,2021-02-26T10:31:00-05:00,12774.75,59.0,-1,12932.75,-316.0,-317.12,33.0,446.0,349.0,51.5,59,HOLD,-1,12896.978093828498,12995.193807716576,12783.056192283424,0.003334914122651,False,LOSS,-474.24,CAT_STOP,,False
A-delay2-0017-1730,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T12:30:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,29.0,1,13045.25,68.0,66.88,157.0,74.5,89.0,,29,HOLD,1,12916.771161060664,13017.01994488479,12761.23005511521,0.0050200698644835,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-1800,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T13:00:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,59.0,1,12997.25,-28.0,-29.12,157.0,74.5,185.0,-96.0,59,HOLD,1,12924.051615493876,13027.596155945052,12750.653844054948,0.0058366395880983,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-1830,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T13:30:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,89.0,1,13049.75,77.0,75.88,157.0,111.5,80.0,105.0,89,HOLD,1,12929.178645456635,13018.910891503096,12759.339108496904,0.0051660663606468,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-1900,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T14:00:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,119.0,1,12955.5,-111.5,-112.62,157.0,145.0,268.5,-188.5,119,HOLD,1,12932.48328060055,13019.823465296173,12758.426534703827,0.0052365244978513,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-1930,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T14:30:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,149.0,1,12950.75,-121.0,-122.12,157.0,197.5,278.0,-9.5,149,HOLD,1,12933.112391060266,13019.47539875291,12758.77460124709,0.0052096509228621,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-2000,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T15:00:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,179.0,1,12991.5,-39.5,-40.62,157.0,197.5,196.5,81.5,179,HOLD,1,12935.825431900264,13030.391287075998,12747.858712924002,0.0060524465006174,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0017-2030,A-delay2-0017,2021-02-26,MNQH21,2021-02-26T15:30:00-05:00,2021-02-26T12:02:00-05:00,2021-02-26T12:01:00-05:00,13011.25,209.0,1,12962.25,-98.0,-99.12,157.0,197.5,255.0,-58.50000000000001,209,HOLD,1,12939.033171993286,13055.867833929562,12722.38216607044,0.0080194436326096,False,LOSS,-237.24,EOD_CLOSE_PROXY,,False
A-delay2-0018-1630,A-delay2-0018,2021-03-01,MNQH21,2021-03-01T11:30:00-05:00,2021-03-01T11:02:00-05:00,2021-03-01T11:01:00-05:00,13187.25,29.0,1,13183.25,-8.0,-9.120000000000001,35.0,37.0,43.0,,29,HOLD,1,13115.624989857104,13143.225109441137,12849.024890558863,0.0034145214674303,False,WIN,172.26,EOD_CLOSE_PROXY,,False
A-delay2-0018-1700,A-delay2-0018,2021-03-01,MNQH21,2021-03-01T12:00:00-05:00,2021-03-01T11:02:00-05:00,2021-03-01T11:01:00-05:00,13187.25,59.0,1,13221.0,67.5,66.38,84.5,37.0,17.0,75.5,59,HOLD,1,13124.494390578397,13156.236416588865,12836.013583411132,0.0044078647622907,False,WIN,172.26,EOD_CLOSE_PROXY,,False
