timestamp,date,year_month,label,pnl,p_prod,p_frozen,p_daily,thr_daily
2025-12-23 19:27:00,2025-12-23,2025-12,0,-16.8,0.4165735690530981,0.45302687418080534,0.504453441119869,0.6
2025-12-24 14:31:00,2025-12-24,2025-12,0,-46.8,0.48977283466691807,0.5237091834356475,0.46754093990046214,0.6
2025-12-24 15:28:00,2025-12-24,2025-12,0,-21.8,0.4297843618106708,0.5197388615410088,0.5354576207574289,0.6
2025-12-24 15:59:00,2025-12-24,2025-12,0,-9.3,0.4366139701013102,0.5286243166099311,0.5241439803459506,0.6
2025-12-26 14:34:00,2025-12-26,2025-12,0,-69.3,0.5464614004442155,0.5660492854806823,0.40608644505094804,0.6
2025-12-26 14:54:00,2025-12-26,2025-12,1,85.7,0.46692799045492966,0.5385745306272771,0.5384902638862529,0.6
2025-12-26 15:05:00,2025-12-26,2025-12,0,-19.05,0.49939120721832464,0.5501968994577786,0.5721967973264459,0.6
2025-12-26 19:04:00,2025-12-26,2025-12,0,-11.8,0.4094626767499183,0.5220881587835019,0.5192424555869594,0.6
2025-12-26 19:49:00,2025-12-26,2025-12,0,-19.3,0.43502864438711497,0.5205610760251248,0.5403501101883422,0.6
2025-12-29 19:08:00,2025-12-29,2025-12,1,10.7,0.5024940840453194,0.4622881614600915,0.4592675102471435,0.6
2025-12-29 20:01:00,2025-12-29,2025-12,0,-9.3,0.5740433326893771,0.48293238039533376,0.44920918771011464,0.6
2025-12-30 08:10:00,2025-12-30,2025-12,1,5.7,0.6018398019048787,0.48018893973152926,0.3912964818891724,0.6
2025-12-30 08:25:00,2025-12-30,2025-12,1,5.7,0.5211059449644785,0.48242487626420016,0.42894470158931886,0.6
2025-12-30 08:34:00,2025-12-30,2025-12,1,28.2,0.5023369332579822,0.46227930750602064,0.4458846054178736,0.6
2025-12-30 15:17:00,2025-12-30,2025-12,1,45.7,0.5081271818949273,0.452310983742819,0.5269044758756635,0.6
2025-12-30 16:01:00,2025-12-30,2025-12,1,15.7,0.6115902111133995,0.5034439816244912,0.4516790900540857,0.6
2025-12-30 19:08:00,2025-12-30,2025-12,1,68.2,0.493344598035545,0.4895264732908926,0.4868504851504935,0.6
2025-12-31 08:05:00,2025-12-31,2025-12,0,-6.8,0.5208809782968338,0.44262029410486076,0.4116108910561017,0.6
2025-12-31 08:39:00,2025-12-31,2025-12,0,-24.3,0.4868433231617929,0.47808469793917796,0.4430569306549661,0.6
2025-12-31 08:43:00,2025-12-31,2025-12,1,8.2,0.4990238776147533,0.47875751941960837,0.45054828267977076,0.6
2025-12-31 19:07:00,2025-12-31,2025-12,0,-11.8,0.521902765643476,0.4676067438292787,0.43419953284579726,0.6
2025-12-31 19:43:00,2025-12-31,2025-12,1,10.7,0.5379876167576029,0.4593087013955679,0.4819903594743055,0.6
2026-01-06 14:41:00,2026-01-06,2026-01,1,25.7,0.5871398782303204,0.47220213960268287,0.41543730091463243,0.6
2026-01-06 14:50:00,2026-01-06,2026-01,1,93.2,0.5703437817118675,0.4945777213088091,0.5171996280244907,0.6
2026-01-06 15:11:00,2026-01-06,2026-01,1,73.2,0.5193013043405234,0.4628122823439411,0.5482867016156017,0.6
2026-01-08 14:33:00,2026-01-08,2026-01,1,218.2,0.6084637247919439,0.5803204291494312,0.43614276805523333,0.5
2026-01-08 14:47:00,2026-01-08,2026-01,1,83.2,0.5034028940127558,0.5552843171909182,0.5159941164989432,0.5
2026-01-08 15:26:00,2026-01-08,2026-01,1,53.2,0.4942108305753541,0.4721558640182484,0.5754393657448407,0.5
2026-01-08 15:40:00,2026-01-08,2026-01,1,23.2,0.5374407285559297,0.5292512384102118,0.6239065998713923,0.5
2026-01-08 19:11:00,2026-01-08,2026-01,0,-56.8,0.5515431045391004,0.45186901145085456,0.4607675832054205,0.5
2026-01-08 19:44:00,2026-01-08,2026-01,1,205.7,0.542621078879631,0.4908400822489943,0.5660361343502849,0.5
2026-01-09 15:06:00,2026-01-09,2026-01,1,255.7,0.5849701642294509,0.5489130352459759,0.6610670068621435,0.6
2026-01-09 15:41:00,2026-01-09,2026-01,1,136.95,0.532352501339711,0.5680020574986229,0.595174465026117,0.6
2026-01-09 19:13:00,2026-01-09,2026-01,1,68.2,0.39986933974986827,0.44792564604729784,0.5103834812366346,0.6
