contract,date,p_prior,p1530,p1559,move_usd,r_rod,r_lh,dir,gross,net3,net2,yr
MNQU25,2025-08-06,23122.25,23430.5,23423.25,-14.5,0.013331315075306271,-0.00030942574849024407,1,-14.5,-17.5,-16.5,2025
MNQU25,2025-08-07,23423.25,23396.0,23475.5,159.0,-0.0011633739980574376,0.0033980167550009543,-1,-159.0,-162.0,-161.0,2025
MNQU25,2025-08-08,23475.5,23707.5,23712.5,10.0,0.009882643607164843,0.00021090372245069489,1,10.0,7.0,8.0,2025
MNQU25,2025-08-11,23712.5,23662.25,23620.5,-83.5,-0.0021191354770691007,-0.0017644137814450955,-1,83.5,80.5,81.5,2025
MNQU25,2025-08-12,23620.5,23923.5,23940.5,34.0,0.01282784022353467,0.0007105983656237047,1,34.0,31.0,32.0,2025
MNQU25,2025-08-13,23940.5,23936.0,23954.75,37.5,-0.00018796599903925237,0.0007833389037432692,-1,-37.5,-40.5,-39.5,2025
MNQU25,2025-08-14,23954.75,23928.25,23939.0,21.5,-0.0011062524134044516,0.0004492597661760467,-1,-21.5,-24.5,-23.5,2025
MNQU25,2025-08-15,23939.0,23807.25,23800.0,-14.5,-0.005503571577760158,-0.00030452908252742716,-1,14.5,11.5,12.5,2025
MNQU25,2025-08-18,23800.0,23791.5,23810.5,38.0,-0.00035714285714283367,0.0007986045436394473,-1,-38.0,-41.0,-40.0,2025
MNQU25,2025-08-19,23810.5,23459.25,23460.5,2.5,-0.014751895172297913,5.3283885887323024e-05,-1,-2.5,-5.5,-4.5,2025
MNQU25,2025-08-20,23460.5,23319.75,23326.75,14.0,-0.005999445877112541,0.00030017474458343685,-1,-14.0,-17.0,-16.0,2025
MNQU25,2025-08-21,23326.75,23236.75,23205.0,-63.5,-0.003858231429581971,-0.0013663700818745683,-1,63.5,60.5,61.5,2025
MNQU25,2025-08-22,23205.0,23575.5,23560.0,-31.0,0.015966386554621792,-0.0006574621959237748,1,-31.0,-34.0,-33.0,2025
MNQU25,2025-08-25,23560.0,23552.75,23512.75,-80.0,-0.0003077249575551555,-0.001698315483329993,-1,80.0,77.0,78.0,2025
MNQU25,2025-08-26,23512.75,23567.25,23587.25,40.0,0.0023178913568171478,0.0008486352883769754,1,40.0,37.0,38.0,2025
MNQU25,2025-08-27,23587.25,23597.5,23644.0,93.0,0.00043455680505366523,0.001970547727513594,1,93.0,90.0,91.0,2025
MNQU25,2025-08-28,23644.0,23777.75,23777.5,-0.5,0.00565682625613273,-1.0514030974295707e-05,1,-0.5,-3.5,-2.5,2025
MNQU25,2025-09-02,23777.5,23233.75,23281.75,96.0,-0.02286825780675006,0.0020659600796255617,-1,-96.0,-99.0,-98.0,2025
MNQU25,2025-09-03,23281.75,23353.75,23437.5,167.5,0.0030925510324610883,0.0035861478349301645,1,167.5,164.5,165.5,2025
MNQU25,2025-09-04,23437.5,23628.75,23671.0,84.5,0.008159999999999945,0.001788075966777658,1,84.5,81.5,82.5,2025
MNQU25,2025-09-05,23671.0,23683.0,23668.75,-28.5,0.0005069494317941903,-0.000601697420090308,1,-28.5,-31.5,-30.5,2025
MNQU25,2025-09-08,23668.75,23770.5,23789.75,38.5,0.004298917348825038,0.0008098273069561124,1,38.5,35.5,36.5,2025
MNQU25,2025-09-09,23789.75,23856.5,23878.75,44.5,0.002805830242015972,0.0009326598620920112,1,44.5,41.5,42.5,2025
MNQU25,2025-09-10,23878.75,23810.0,23887.25,154.5,-0.0028791289326284275,0.0032444351112976832,-1,-154.5,-157.5,-156.5,2025
MNQU25,2025-09-11,23887.25,24032.75,24032.75,0.0,0.0060911155532763495,0.0,1,0.0,-3.0,-2.0,2025
MNQU25,2025-09-12,24032.75,24124.5,24125.0,1.0,0.0038177070872038588,2.072581815171226e-05,1,1.0,-2.0,-1.0,2025
MNQU25,2025-09-15,24125.0,24273.75,24304.0,60.5,0.006165803108808321,0.0012462021731294293,1,60.5,57.5,58.5,2025
MNQU25,2025-09-16,24304.0,24299.25,24296.5,-5.5,-0.00019544107965763224,-0.00011317221724949089,-1,5.5,2.5,3.5,2025
MNQU25,2025-09-17,24296.5,24287.75,24218.0,-139.5,-0.0003601341757043519,-0.0028718180976006202,-1,139.5,136.5,137.5,2025
MNQU25,2025-09-18,24218.0,24476.75,24462.75,-28.0,0.010684201833347062,-0.0005719713605768506,1,-28.0,-31.0,-30.0,2025
MNQU26,2026-06-23,30641.75,29710.75,29697.5,-26.5,-0.03038338215017089,-0.0004459665272670277,-1,26.5,23.5,24.5,2026
MNQU26,2026-06-24,29697.5,29384.5,29467.25,165.5,-0.010539607711086751,0.00281611053446551,-1,-165.5,-168.5,-167.5,2026
MNQU26,2026-06-25,29467.25,29682.75,29686.5,7.5,0.00731320364133059,0.00012633600323419536,1,7.5,4.5,5.5,2026
MNQU26,2026-06-26,29686.5,29451.5,29457.0,11.0,-0.007916056119785075,0.00018674770385218586,-1,-11.0,-14.0,-13.0,2026
MNQU26,2026-06-29,29457.0,30026.0,30042.25,32.5,0.019316291543606035,0.0005411976287217346,1,32.5,29.5,30.5,2026
MNQU26,2026-06-30,30042.25,30575.75,30558.0,-35.5,0.017758323694130773,-0.0005805254163838702,1,-35.5,-38.5,-37.5,2026
MNQU26,2026-07-01,30558.0,30190.25,30081.75,-217.0,-0.012034491786111712,-0.0035938755061650784,-1,217.0,214.0,215.0,2026
MNQU26,2026-07-02,30081.75,29422.25,29574.75,305.0,-0.02192359154636947,0.005183152206238439,-1,-305.0,-308.0,-307.0,2026
MNQU26,2026-07-06,29574.75,30035.75,29957.25,-157.0,0.01558762119713597,-0.0026135521836477826,1,-157.0,-160.0,-159.0,2026
