pair,direction,thresh_usd,stop_mult,n,freq,wr,pf,avg_pnl,worst_mo,stop_med,edge_density,total
YM_ES,LONG_A,80,1.0,35,0.16279069767441862,0.6857142857142857,1.966429758634401,20.967102255105154,0.3333333333333333,90.36648834082527,3.413249204319444,733.8485789286804
YM_ES,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YM_ES,LONG_A,100,1.0,19,0.08837209302325581,0.7894736842105263,3.086166642008675,38.618679106668495,0.5,109.09163263311729,3.412813502449774,733.7549030267014
YM_ES,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG_GC,SHORT_A,40,1.0,287,1.3537735849056605,0.44947735191637633,0.7320388425123889,-7.866151015380185,0.29411764705882354,55.000000000000604,-10.648987459500534,-2257.585341414113
HG_GC,SHORT_A,40,2.0,225,1.0613207547169812,0.4888888888888889,0.6789558910485438,-9.68146176251844,0.3333333333333333,100.0000000000023,-10.275136304559666,-2178.328896566649
HG_GC,SHORT_A,60,1.0,160,0.7547169811320755,0.45,0.6942317473404016,-11.374834215638108,0.3333333333333333,76.00744820496249,-8.584780540104234,-1819.9734745020974
HG_GC,SHORT_A,60,2.0,101,0.47641509433962265,0.46534653465346537,0.49943686905068774,-21.04338833566923,0.0,132.28260616172372,-10.025387839163171,-2125.3822219025924
HG_GC,SHORT_A,80,1.0,94,0.44339622641509435,0.4574468085106383,0.7521811454702553,-10.21258307733742,0.2,95.9773851718456,-4.528220798442064,-959.9828092697174
HG_GC,SHORT_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG_GC,SHORT_A,100,1.0,64,0.3018867924528302,0.515625,0.8794860997020637,-4.8765664204531625,0.0,114.92504712607968,-1.4721709948537849,-312.1002509090024
HG_GC,SHORT_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG_GC,LONG_A,40,1.0,277,1.3066037735849056,0.5379061371841155,1.0236285093754796,0.559479317801377,0.375,54.42581548983069,0.7310177878819879,154.97577103098143
HG_GC,LONG_A,40,2.0,225,1.0613207547169812,0.5777777777777777,0.7731932552542427,-6.29320009929454,0.3,99.99999999999787,-6.679103878968262,-1415.9700223412715
HG_GC,LONG_A,60,1.0,148,0.6981132075471698,0.5945945945945946,1.2370618744261135,6.330193059981002,0.26666666666666666,77.3223610456325,4.419191381496171,936.8685728771883
HG_GC,LONG_A,60,2.0,94,0.44339622641509435,0.6276595744680851,1.0835277378230643,2.1243208477349635,0.1111111111111111,133.83979160882984,0.9419158475805971,199.68615968708656
HG_GC,LONG_A,80,1.0,89,0.419811320754717,0.5730337078651685,1.3675405978994546,11.025621771423316,0.2222222222222222,98.84074988295217,4.628680838003184,981.2803376566751
HG_GC,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG_GC,LONG_A,100,1.0,56,0.2641509433962264,0.625,1.6532490638367927,19.01276303761636,0.2857142857142857,114.97707264488972,5.022239292955264,1064.714730106516
HG_GC,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL_GC,SHORT_A,40,1.0,1018,5.014778325123153,0.4960707269155206,0.871478781157429,-6.1292249835669494,0.4642857142857143,88.55017475420365,-30.73670459739485,-6239.551033271155
PL_GC,SHORT_A,40,2.0,528,2.600985221674877,0.615530303030303,0.77287507415458,-9.527496588623997,0.5483870967741935,113.00954142781674,-24.78087782656882,-5030.51819879347
